%Latitude	Longitude	Elevation (m)	WMO Station #	Weighted Annual d2H (‰)	Weighted Annual d18O (‰)	Weighted Annual d-excess (‰)	Weighted Monthly d2H (‰)	Weighted Monthly d18O (‰)	Weighted Monthly d-excess (‰)
-14.67	17.70	1348.00	6641000	-37.75	-6.18	10.80	-999.99	-999.99	-999.99
-14.67	17.70	1348.00	6641000	-37.75	-6.18	10.80	10.22	2.17	-5.26
-14.67	17.70	1348.00	6641000	-37.75	-6.18	10.80	-6.02	-1.48	6.84
-14.67	17.70	1348.00	6641000	-37.75	-6.18	10.80	-8.64	-2.03	9.14
-14.67	17.70	1348.00	6641000	-37.75	-6.18	10.80	-46.38	-6.88	9.72
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-104.51	-15.36	10.14
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-106.36	-14.77	9.32
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-91.06	-13.44	8.48
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-98.59	-13.43	9.55
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-61.84	-9.70	8.82
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-67.57	-9.51	7.96
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-44.56	-7.38	8.93
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-38.54	-7.13	9.67
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-63.87	-9.08	10.08
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-86.36	-13.33	8.47
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-98.94	-14.56	9.62
46.73	8.20	632.00	665703	-77.17	-11.33	9.16	-110.58	-14.96	9.88
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-28.78	-5.29	13.56
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-30.93	-5.50	13.09
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-33.30	-4.87	5.66
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
36.83	21.72	33.00	1673400	-999.99	-999.99	-999.99	-28.61	-5.11	12.25
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-6.55	-2.13	8.55
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-8.55	-2.40	11.34
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-10.17	-2.38	9.17
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-25.64	-4.01	7.40
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-19.15	-3.35	8.33
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-8.05	-1.58	7.51
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-16.61	-3.23	10.70
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-16.55	-2.85	7.90
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-12.70	-2.99	9.83
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-13.23	-2.79	10.31
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-11.76	-2.88	10.84
28.22	-177.37	13.00	9106600	-12.40	-2.73	9.61	-7.50	-2.52	11.48
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-105.20	-15.18	16.21
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-98.62	-13.22	7.15
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-95.87	-13.57	12.69
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-73.18	-10.43	10.34
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-55.86	-8.13	6.03
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-65.62	-9.41	9.62
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-50.09	-8.42	17.00
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-64.26	-9.64	12.04
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-52.11	-7.81	10.36
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-85.30	-9.39	3.21
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-92.22	-13.13	22.36
52.52	27.32	225.00	2685000	-79.31	-10.90	11.42	-113.55	-15.01	9.58
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-38.70	-6.11	10.18
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-57.20	-8.15	8.00
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-36.70	-5.63	8.34
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-26.20	-3.90	5.00
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-29.10	-4.93	10.34
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-32.30	-5.74	13.62
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-42.80	-6.53	9.44
10.38	-85.34	60.00	7876007	-999.99	-999.99	-999.99	-19.80	-2.12	-2.84
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-27.10	-4.86	11.78
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-15.20	-2.94	8.32
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-33.70	-5.28	8.54
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-3.60	-1.79	10.72
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-23.60	-3.98	8.24
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-20.10	-3.08	4.54
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-23.20	-4.40	12.00
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-27.90	-5.57	16.66
43.57	3.95	45.00	764301	-999.99	-999.99	-999.99	-24.60	-4.77	13.56
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-94.87	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-80.29	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-58.27	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-68.79	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-46.46	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-48.06	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-49.33	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-46.98	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-61.36	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-57.85	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-78.08	-999.99	-999.99
47.98	16.45	186.00	1118201	-58.76	-999.99	-999.99	-85.45	-999.99	-999.99
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-121.95	-16.01	2.56
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-116.04	-15.22	4.73
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-103.60	-13.50	3.39
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-90.73	-10.20	-4.58
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-71.95	-8.66	-5.12
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-67.71	-8.51	-1.91
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-65.33	-7.15	-7.56
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-69.37	-8.12	-6.46
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-84.44	-9.41	-5.13
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-95.55	-10.48	-7.68
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-105.66	-13.78	4.15
55.75	37.57	157.00	2761200	-88.38	-10.79	-2.41	-128.54	-16.71	0.67
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-259.51	-33.63	9.53
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-213.26	-28.68	16.21
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-237.98	-31.05	10.43
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-212.10	-27.63	8.93
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-188.04	-25.05	12.35
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-177.17	-23.33	9.44
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-140.84	-18.32	5.72
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-151.38	-18.56	-2.87
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-179.59	-22.42	-0.24
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-214.96	-28.62	13.99
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-255.84	-33.85	14.95
76.14	-119.20	15.00	7107200	-191.73	-24.92	7.60	-246.77	-32.92	16.59
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-999.99	-999.99	-999.99
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-11.31	-3.24	14.62
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-20.63	-3.47	7.11
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-32.10	-6.18	17.34
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-26.20	-5.59	18.52
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	9.76	-1.10	18.56
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	3.10	-1.46	14.78
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-5.80	-2.48	14.04
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-13.20	-3.12	11.76
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-35.10	-5.73	10.74
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-31.60	-5.83	15.04
-1.22	36.63	2070.00	6374101	-20.64	-4.38	14.38	-10.10	-3.67	19.26
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-133.01	-16.70	9.52
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-110.31	-15.08	10.60
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-126.22	-16.96	7.52
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-108.64	-14.01	3.66
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-81.27	-12.04	8.76
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-84.15	-11.17	6.74
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-68.32	-9.57	10.66
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-74.84	-10.45	10.77
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-77.88	-10.96	0.66
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-97.76	-12.34	13.87
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-119.21	-15.88	12.12
68.58	33.03	46.00	2211300	-92.54	-12.51	8.89	-111.19	-16.39	13.43
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-159.98	-21.46	11.70
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-144.59	-19.06	7.90
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-149.69	-19.90	9.48
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-99.39	-15.31	11.45
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-101.85	-14.08	10.78
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-97.25	-13.23	8.63
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-86.22	-11.44	5.32
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-86.80	-11.69	6.74
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-123.42	-15.97	4.37
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-129.05	-17.41	10.22
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-159.86	-21.25	10.16
68.41	22.21	403.00	206000	-118.97	-15.92	7.91	-156.47	-20.40	6.74
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-48.78	-2.40	0.20
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-60.91	-8.34	5.84
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-42.96	-6.72	10.80
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-63.08	-10.01	16.98
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-52.17	-8.03	12.10
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-47.00	-7.56	13.48
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-106.00	-14.70	11.60
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-64.00	-9.40	11.20
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-81.59	-9.51	-5.52
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-19.00	-3.40	8.20
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-27.25	-4.51	8.85
-34.03	-67.97	572.00	8742001	-50.05	-6.54	6.56	-32.51	-4.79	5.82
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-45.36	-7.86	17.52
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-31.57	-6.14	17.52
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-40.69	-7.08	15.92
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-10.52	-3.11	14.32
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-25.61	-4.74	12.29
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-69.47	-10.05	10.31
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-69.85	-10.03	7.95
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-61.17	-9.02	7.97
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-48.60	-7.89	14.54
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-39.04	-6.77	15.14
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-49.38	-7.56	11.12
32.18	118.18	26.00	5823800	-54.94	-8.41	11.06	-52.50	-8.68	16.94
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-999.99	-999.99	-999.99
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-999.99	-999.99	-999.99
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-999.99	-999.99	-999.99
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-999.99	-999.99	-999.99
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-999.99	-999.99	-999.99
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-999.99	-999.99	-999.99
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-17.20	-2.74	4.72
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-21.70	-3.01	2.38
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-58.10	-8.20	7.50
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-50.80	-7.53	9.44
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-69.60	-8.63	-0.56
18.26	79.47	-999.99	4308702	-28.36	-4.09	4.32	-999.99	-999.99	-999.99
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-12.90	-4.08	19.74
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-18.10	-4.64	19.02
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-19.00	-4.59	17.72
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-999.99	-999.99	-999.99
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-27.90	-5.27	14.26
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-25.40	-5.10	15.40
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-59.10	-9.04	13.18
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-33.38	-6.02	14.78
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-54.39	-8.16	10.85
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-42.40	-7.20	15.20
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-5.60	-2.49	14.32
9.28	123.15	1096.00	9864201	-35.66	-6.30	14.73	-13.78	-3.44	13.76
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	-999.99	-999.99	-999.99
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	-999.99	-999.99	-999.99
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	12.48	2.12	-4.48
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	9.45	1.69	-3.18
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	3.97	0.07	5.60
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	14.09	1.34	3.28
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	-22.05	-3.95	11.06
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	-32.61	-5.73	12.26
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	-22.48	-4.07	12.03
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	6.05	0.40	7.16
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	36.10	4.68	-1.34
12.13	15.03	294.00	6470000	-20.36	-3.75	10.40	-999.99	-999.99	-999.99
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-35.51	-6.12	12.18
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-46.02	-7.06	15.04
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-36.31	-6.20	12.32
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-37.57	-6.01	12.08
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-18.89	-2.26	1.49
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-999.99	-999.99	-999.99
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-999.99	-999.99	-999.99
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-999.99	-999.99	-999.99
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-43.60	-7.55	16.80
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-3.64	-1.79	10.16
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-23.24	-4.04	9.26
-13.00	28.65	1331.00	6756100	-38.95	-6.30	11.96	-46.34	-7.11	11.00
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-84.45	-11.53	7.82
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-94.67	-13.13	10.40
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-85.06	-11.80	9.34
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-88.75	-12.38	10.30
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-65.45	-9.32	9.10
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-61.39	-8.76	8.71
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-49.04	-7.21	8.60
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-43.36	-6.66	9.89
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-52.47	-7.76	9.63
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-74.96	-10.65	10.20
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-95.45	-13.11	9.45
48.15	11.33	489.00	1086801	-70.41	-9.97	9.36	-93.11	-12.82	9.42
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-5.32	-2.92	15.13
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	3.91	-0.54	9.79
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-2.93	-1.78	9.03
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	2.40	-0.45	8.62
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	9.11	0.12	4.50
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-2.57	-1.52	3.99
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-35.11	-5.74	9.30
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-48.02	-7.07	8.44
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-67.69	-9.44	8.64
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-54.17	-7.67	7.47
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-32.22	-5.67	13.12
28.58	77.20	212.00	4218200	-37.86	-5.86	8.39	-11.99	-1.44	6.07
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-28.50	-6.96	18.30
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-16.50	-2.52	3.66
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
35.15	33.28	224.00	1760600	-999.99	-999.99	-999.99	-39.49	-7.30	18.93
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-216.29	-28.93	14.51
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-234.44	-30.90	11.12
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-237.85	-32.14	16.08
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-201.61	-25.47	0.49
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-147.29	-18.70	-1.13
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-143.20	-18.10	1.57
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-142.38	-18.58	11.22
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-112.86	-15.25	-5.40
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-158.04	-21.19	12.77
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-199.40	-26.69	9.03
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-201.19	-28.04	16.88
81.60	-16.67	35.00	431000	-185.94	-25.12	10.64	-213.54	-29.23	17.13
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-999.99	-999.99	-999.99
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-999.99	-999.99	-999.99
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-999.99	-999.99	-999.99
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-49.10	-7.41	10.18
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-22.50	-4.24	11.42
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-63.34	-8.74	6.61
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-41.35	-6.51	10.75
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-36.00	-5.74	9.88
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-43.78	-6.44	7.76
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-41.94	-5.69	3.57
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-32.50	-5.13	8.54
9.58	-85.40	15.00	7876003	-43.16	-6.34	7.58	-39.60	-5.53	4.64
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-170.00	-20.30	-7.60
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-199.00	-25.40	4.20
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-135.00	-18.40	12.20
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-83.00	-12.10	13.80
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-71.00	-10.50	13.00
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-77.00	-11.10	11.80
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-99.00	-13.90	12.20
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-83.00	-12.00	13.00
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-89.00	-13.90	22.20
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-90.00	-13.10	14.80
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-123.00	-18.60	25.80
55.03	82.90	162.00	2963400	-104.26	-14.64	12.82	-171.00	-22.20	6.60
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-999.99	-5.90	-999.99
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-14.10	-3.43	15.02
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-29.18	-5.38	16.60
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-38.61	-6.99	15.76
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-17.06	-4.78	17.17
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-28.34	-4.82	12.20
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-10.69	-3.69	9.73
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-28.00	-4.87	11.44
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-42.60	-7.28	16.52
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-38.00	-6.96	16.64
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-39.30	-7.09	17.18
6.58	80.46	1880.00	4347300	-29.62	-5.81	14.61	-33.00	-9.68	13.24
78.15	11.56	7.00	100400	-79.16	-10.93	8.25	-84.47	-11.73	9.40
78.15	11.56	7.00	100400	-79.16	-10.93	8.25	-71.23	-10.34	11.52
78.15	11.56	7.00	100400	-79.16	-10.93	8.25	-72.42	-10.16	8.84
78.15	11.56	7.00	100400	-79.16	-10.93	8.25	-81.75	-11.62	11.20
