%TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,Wind_Speed,Wind_Direction
201408101000,60.717,-46.036,10935.62836,-15.84,-9999,-120.75,-9999,9.3,0.9,101.72,-9999,-9999,-9999,-9999
201408101015,60.717,-46.036,10935.62836,-15.54,-9999,-118.92,-9999,9.45,0.89,101.725,-9999,-9999,-9999,-9999
201408101030,60.717,-46.036,10935.62836,-15.53,-9999,-118.54,-9999,9.4,0.89,101.71,-9999,-9999,-9999,-9999
201408101045,60.717,-46.036,10855.90104,-15.55,-9999,-119.26,-9999,9.7,0.875,101.72,-9999,-9999,-9999,-9999
201408101100,60.717,-46.036,10792.11571,-15.83,-9999,-121.91,-9999,10.4,0.85,101.72,-9999,-9999,-9999,-9999
201408101115,60.717,-46.036,10792.11571,-16,-9999,-121.84,-9999,10.1,0.87,101.72,-9999,-9999,-9999,-9999
201408101130,60.717,-46.036,10744.27469,-16.13,-9999,-122.93,-9999,10.4,0.87,101.71,-9999,-9999,-9999,-9999
201408101145,60.717,-46.036,10871.84689,-16.16,-9999,-122.58,-9999,10.65,0.85,101.725,-9999,-9999,-9999,-9999
201408101200,60.717,-46.036,10887.79255,-15.69,-9999,-119.47,-9999,10.8,0.82,101.74,-9999,-9999,-9999,-9999
201408101215,60.717,-46.036,10855.90104,-16.01,-9999,-121.16,-9999,10.9,0.84,101.74,-9999,-9999,-9999,-9999
201408101230,60.717,-46.036,10839.955,-16.43,-9999,-124.38,-9999,11,0.83,101.74,-9999,-9999,-9999,-9999
201408101245,60.717,-46.036,10935.62836,-16.47,-9999,-124.49,-9999,10.95,0.825,101.735,-9999,-9999,-9999,-9999
201408101300,60.717,-46.036,10983.46243,-16.59,-9999,-124.82,-9999,10.6,0.85,101.73,-9999,-9999,-9999,-9999
201408101315,60.717,-46.036,10967.51793,-16.41,-9999,-123.84,-9999,11.15,0.825,101.73,-9999,-9999,-9999,-9999
201408101330,60.717,-46.036,10887.79255,-16.17,-9999,-122.49,-9999,11.4,0.82,101.73,-9999,-9999,-9999,-9999
201408101345,60.717,-46.036,10760.22189,-16.48,-9999,-124.36,-9999,12.25,0.785,101.725,-9999,-9999,-9999,-9999
201408101400,60.717,-46.036,10776.1689,-16.75,-9999,-126.19,-9999,12.3,0.78,101.74,-9999,-9999,-9999,-9999
201408101415,60.717,-46.036,10664.53579,-16.99,-9999,-129.62,-9999,13,0.76,101.735,-9999,-9999,-9999,-9999
201408101430,60.717,-46.036,10568.84274,-17.43,-9999,-131.13,-9999,13.1,0.77,101.73,-9999,-9999,-9999,-9999
201408101445,60.717,-46.036,10425.29013,-18.15,-9999,-135.73,-9999,13.15,0.75,101.735,-9999,-9999,-9999,-9999
201408101500,60.717,-46.036,9866.881239,-19.41,-9999,-145.36,-9999,13.2,0.75,101.75,-9999,-9999,-9999,-9999
201408101515,60.717,-46.036,10313.62728,-18.3,-9999,-138.81,-9999,13.5,0.73,101.74,-9999,-9999,-9999,-9999
201408101530,60.717,-46.036,10329.57969,-18.16,-9999,-136.38,-9999,13.9,0.71,101.74,-9999,-9999,-9999,-9999
201408101545,60.717,-46.036,10473.14273,-17.88,-9999,-134.12,-9999,14.15,0.7,101.725,-9999,-9999,-9999,-9999
201408101600,60.717,-46.036,10855.90104,-17.03,-9999,-128.79,-9999,14.4,0.66,101.73,-9999,-9999,-9999,-9999
201408101615,60.717,-46.036,10712.37971,-17.29,-9999,-130.55,-9999,14.75,0.655,101.72,-9999,-9999,-9999,-9999
201408101630,60.717,-46.036,10473.14273,-17.81,-9999,-133.53,-9999,14.4,0.68,101.71,-9999,-9999,-9999,-9999
201408101645,60.717,-46.036,10329.57969,-18.09,-9999,-135.76,-9999,14.45,0.68,101.715,-9999,-9999,-9999,-9999
201408101700,60.717,-46.036,10409.33887,-17.95,-9999,-135.12,-9999,14.2,0.71,101.71,-9999,-9999,-9999,-9999
201408101715,60.717,-46.036,10760.22189,-17.17,-9999,-129.75,-9999,13.9,0.715,101.71,-9999,-9999,-9999,-9999
201408101730,60.717,-46.036,10760.22189,-17.01,-9999,-128.16,-9999,13.6,0.72,101.72,-9999,-9999,-9999,-9999
201408101745,60.717,-46.036,10138.13797,-18.55,-9999,-138.57,-9999,13.65,0.695,101.705,-9999,-9999,-9999,-9999
201408101800,60.717,-46.036,10217.90874,-18.38,-9999,-138.13,-9999,14.1,0.68,101.7,-9999,-9999,-9999,-9999
201408101815,60.717,-46.036,10536.94351,-17.79,-9999,-133.81,-9999,14.3,0.695,101.695,-9999,-9999,-9999,-9999
201408101830,60.717,-46.036,10744.27469,-17.58,-9999,-130.57,-9999,14.2,0.7,101.68,-9999,-9999,-9999,-9999
201408101845,60.717,-46.036,10919.68328,-17.04,-9999,-128.8,-9999,14,0.68,101.685,-9999,-9999,-9999,-9999
201408101900,60.717,-46.036,10855.90104,-17.1,-9999,-130,-9999,14.2,0.68,101.68,-9999,-9999,-9999,-9999
201408101915,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,14.2,0.685,101.685,-9999,-9999,-9999,-9999
201408101930,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,14.3,0.7,101.67,-9999,-9999,-9999,-9999
201408101945,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,14.4,0.7,101.675,-9999,-9999,-9999,-9999
201408102000,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,14.6,0.7,101.67,-9999,-9999,-9999,-9999
201408102015,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,14.7,0.7,101.67,-9999,-9999,-9999,-9999
201408102030,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,14.2,0.73,101.68,-9999,-9999,-9999,-9999
201408102045,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,14.15,0.74,101.66,-9999,-9999,-9999,-9999
201408102100,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,14.4,0.73,101.66,-9999,-9999,-9999,-9999
201408102115,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,13.9,0.765,101.65,-9999,-9999,-9999,-9999
201408102130,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,13.8,0.76,101.65,-9999,-9999,-9999,-9999
201408102145,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,13.6,0.765,101.645,-9999,-9999,-9999,-9999
201408102200,60.717,-46.036,11844.17883,-15.43,-9999,-120.26,-9999,13.1,0.79,101.64,-9999,-9999,-9999,-9999
201408102215,60.717,-46.036,11828.24475,-15.33,-9999,-118.65,-9999,12.75,0.81,101.63,-9999,-9999,-9999,-9999
201408102230,60.717,-46.036,11748.57145,-15.12,-9999,-117.38,-9999,12.7,0.8,101.63,-9999,-9999,-9999,-9999
201408102245,60.717,-46.036,11589.21039,-14.96,-9999,-116.57,-9999,12.75,0.8,101.635,-9999,-9999,-9999,-9999
201408102300,60.717,-46.036,11573.27322,-14.96,-9999,-116.07,-9999,12.4,0.81,101.62,-9999,-9999,-9999,-9999
201408102315,60.717,-46.036,11525.46056,-14.86,-9999,-115.97,-9999,12.05,0.835,101.62,-9999,-9999,-9999,-9999
201408102330,60.717,-46.036,11525.46056,-15.1,-9999,-117.24,-9999,11.9,0.84,101.64,-9999,-9999,-9999,-9999
201408102345,60.717,-46.036,11493.58449,-15.02,-9999,-116.9,-9999,11.55,0.84,101.63,-9999,-9999,-9999,-9999
201408110000,60.717,-46.036,11541.39831,-15.23,-9999,-118.13,-9999,11.3,0.85,101.63,-9999,-9999,-9999,-9999
201408110015,60.717,-46.036,11477.64617,-15.26,-9999,-118.59,-9999,11.2,0.85,101.645,-9999,-9999,-9999,-9999
201408110030,60.717,-46.036,11509.52262,-15.1,-9999,-117.27,-9999,11.1,0.85,101.63,-9999,-9999,-9999,-9999
201408110045,60.717,-46.037,11557.33586,-14.9,-9999,-115.87,-9999,10.95,0.86,101.63,-9999,-9999,-9999,-9999
201408110100,60.717,-46.037,11493.58449,-14.93,-9999,-115.48,-9999,10.9,0.87,101.63,-9999,-9999,-9999,-9999
201408110115,60.716,-46.038,11334.19257,-14.79,-9999,-114.31,-9999,10.85,0.87,101.63,-9999,-9999,-9999,-9999
201408110130,60.716,-46.038,11254.48938,-14.86,-9999,-114.91,-9999,10.8,0.87,101.64,-9999,-9999,-9999,-9999
201408110145,60.716,-46.039,11206.66515,-14.87,-9999,-115.45,-9999,10.5,0.875,101.64,-9999,-9999,-9999,-9999
201408110200,60.715,-46.039,11126.95423,-14.89,-9999,-116.08,-9999,10.4,0.88,101.65,-9999,-9999,-9999,-9999
201408110215,60.715,-46.04,11158.83918,-15.16,-9999,-117.23,-9999,10.2,0.885,101.645,-9999,-9999,-9999,-9999
201408110230,60.715,-46.04,11206.66515,-15.08,-9999,-116.19,-9999,9.9,0.89,101.64,-9999,-9999,-9999,-9999
201408110245,60.714,-46.041,11126.95423,-14.87,-9999,-115.4,-9999,9.85,0.9,101.63,-9999,-9999,-9999,-9999
201408110300,60.714,-46.041,11142.8968,-14.87,-9999,-115.18,-9999,9.6,0.9,101.63,-9999,-9999,-9999,-9999
201408110315,60.713,-46.041,11111.01147,-14.98,-9999,-115.66,-9999,9.35,0.9,101.615,-9999,-9999,-9999,-9999
201408110330,60.713,-46.042,11047.23849,-15.1,-9999,-116.65,-9999,9.4,0.9,101.63,-9999,-9999,-9999,-9999
201408110345,60.713,-46.042,10903.73801,-15.04,-9999,-117.62,-9999,9.55,0.9,101.625,-9999,-9999,-9999,-9999
201408110400,60.712,-46.043,10792.11571,-15.19,-9999,-118.92,-9999,9.5,0.91,101.61,-9999,-9999,-9999,-9999
201408110415,60.712,-46.043,10855.90104,-15.13,-9999,-118.1,-9999,9.4,0.91,101.605,-9999,-9999,-9999,-9999
201408110430,60.712,-46.044,11095.06852,-14.9,-9999,-115.57,-9999,9.3,0.91,101.59,-9999,-9999,-9999,-9999
201408110445,60.711,-46.044,11095.06852,-15.04,-9999,-116.37,-9999,9,0.905,101.59,-9999,-9999,-9999,-9999
201408110500,60.711,-46.045,11031.29477,-14.98,-9999,-115.89,-9999,8.8,0.91,101.58,-9999,-9999,-9999,-9999
201408110515,60.711,-46.045,11142.8968,-14.98,-9999,-115.49,-9999,8.75,0.915,101.585,-9999,-9999,-9999,-9999
201408110530,60.71,-46.046,11158.83918,-14.97,-9999,-116.01,-9999,8.9,0.92,101.58,-9999,-9999,-9999,-9999
201408110545,60.71,-46.046,11126.95423,-15.02,-9999,-116.17,-9999,9.1,0.92,101.575,-9999,-9999,-9999,-9999
201408110600,60.71,-46.047,11063.18203,-15.18,-9999,-117.38,-9999,8.9,0.92,101.57,-9999,-9999,-9999,-9999
201408110615,60.709,-46.047,11079.12537,-15.21,-9999,-117.42,-9999,8.8,0.92,101.575,-9999,-9999,-9999,-9999
201408110630,60.709,-46.047,11063.18203,-15.16,-9999,-116.99,-9999,9,0.92,101.58,-9999,-9999,-9999,-9999
201408110645,60.709,-46.048,11095.06852,-15.16,-9999,-117.16,-9999,9,0.92,101.58,-9999,-9999,-9999,-9999
201408110700,60.708,-46.048,11047.23849,-15.02,-9999,-116.63,-9999,8.8,0.93,101.56,-9999,-9999,-9999,-9999
201408110715,60.708,-46.049,11063.18203,-15.04,-9999,-116.61,-9999,8.75,0.93,101.56,-9999,-9999,-9999,-9999
201408110730,60.708,-46.049,11174.78136,-15.21,-9999,-117.43,-9999,8.6,0.93,101.56,-9999,-9999,-9999,-9999
201408110745,60.707,-46.05,11158.83918,-15.26,-9999,-117.81,-9999,8.5,0.94,101.56,-9999,-9999,-9999,-9999
201408110800,60.707,-46.05,11111.01147,-15.29,-9999,-118.16,-9999,8.5,0.94,101.56,-9999,-9999,-9999,-9999
201408110815,60.707,-46.051,11174.78136,-15.33,-9999,-118.37,-9999,8.35,0.94,101.555,-9999,-9999,-9999,-9999
201408110830,60.706,-46.051,11206.66515,-15.37,-9999,-118.17,-9999,8.3,0.94,101.54,-9999,-9999,-9999,-9999
201408110845,60.706,-46.052,11206.66515,-15.37,-9999,-118.25,-9999,8.45,0.95,101.55,-9999,-9999,-9999,-9999
201408110900,60.706,-46.052,11238.54816,-15.3,-9999,-117.92,-9999,8.4,0.95,101.55,-9999,-9999,-9999,-9999
201408110915,60.705,-46.053,11190.72335,-15.26,-9999,-117.67,-9999,8.3,0.95,101.54,-9999,-9999,-9999,-9999
201408110930,60.705,-46.053,11206.66515,-15.37,-9999,-118.47,-9999,8.3,0.95,101.53,-9999,-9999,-9999,-9999
201408110945,60.705,-46.054,11254.48938,-15.5,-9999,-119.33,-9999,8.3,0.95,101.545,-9999,-9999,-9999,-9999
201408111000,60.704,-46.054,11413.89094,-15.58,-9999,-119.37,-9999,8.3,0.95,101.53,-9999,-9999,-9999,-9999
201408111015,60.704,-46.054,11382.01217,-15.61,-9999,-119.72,-9999,8.25,0.95,101.53,-9999,-9999,-9999,-9999
201408111030,60.704,-46.055,11334.19257,-15.72,-9999,-120.26,-9999,8.2,0.95,101.54,-9999,-9999,-9999,-9999
201408111045,60.703,-46.055,11397.95166,-15.81,-9999,-120.85,-9999,8.2,0.955,101.535,-9999,-9999,-9999,-9999
201408111100,60.703,-46.056,11350.13263,-15.95,-9999,-121.8,-9999,8.4,0.96,101.53,-9999,-9999,-9999,-9999
201408111115,60.702,-46.056,11302.31187,-16.08,-9999,-123.11,-9999,8.4,0.96,101.535,-9999,-9999,-9999,-9999
201408111130,60.702,-46.057,11222.60675,-16.21,-9999,-123.87,-9999,8.4,0.96,101.55,-9999,-9999,-9999,-9999
201408111145,60.702,-46.057,11206.66515,-16.41,-9999,-124.99,-9999,8.55,0.96,101.535,-9999,-9999,-9999,-9999
201408111200,60.701,-46.058,11254.48938,-16.46,-9999,-125.75,-9999,8.6,0.96,101.53,-9999,-9999,-9999,-9999
201408111215,60.701,-46.058,11397.95166,-16.5,-9999,-125.31,-9999,8.65,0.96,101.525,-9999,-9999,-9999,-9999
201408111230,60.701,-46.059,11397.95166,-16.44,-9999,-124.83,-9999,8.7,0.96,101.52,-9999,-9999,-9999,-9999
201408111245,60.7,-46.059,11382.01217,-16.31,-9999,-124.15,-9999,8.6,0.96,101.52,-9999,-9999,-9999,-9999
201408111300,60.7,-46.06,11477.64617,-16.35,-9999,-123.84,-9999,8.8,0.96,101.51,-9999,-9999,-9999,-9999
201408111315,60.7,-46.06,11413.89094,-16.29,-9999,-123.45,-9999,8.95,0.96,101.5,-9999,-9999,-9999,-9999
201408111330,60.699,-46.06,11445.76894,-15.83,-9999,-121.21,-9999,9,0.96,101.51,-9999,-9999,-9999,-9999
201408111345,60.699,-46.061,11254.48938,-15.56,-9999,-119.41,-9999,8.95,0.95,101.495,-9999,-9999,-9999,-9999
201408111400,60.699,-46.061,11190.72335,-15.54,-9999,-120.24,-9999,8.7,0.95,101.5,-9999,-9999,-9999,-9999
201408111415,60.698,-46.063,11621.08414,-15.34,-9999,-118.36,-9999,8.8,0.955,101.5,-9999,-9999,-9999,-9999
201408111430,60.694,-46.097,11350.13263,-15.41,-9999,-120.16,-9999,9.6,0.95,101.49,-9999,-9999,-9999,-9999
201408111445,60.685,-46.148,11350.13263,-15.12,-9999,-117.1,-9999,10.25,0.92,101.47,-9999,-9999,-9999,-9999
201408111500,60.678,-46.189,11382.01217,-14.94,-9999,-117.43,-9999,10.9,0.86,101.47,-9999,-9999,-9999,-9999
201408111515,60.676,-46.203,11318.25232,-15.08,-9999,-117.46,-9999,10.45,0.9,101.47,-9999,-9999,-9999,-9999
201408111530,60.676,-46.204,11270.4304,-15.2,-9999,-118.83,-9999,10.9,0.88,101.46,-9999,-9999,-9999,-9999
201408111545,60.678,-46.197,11126.95423,-15.36,-9999,-119.49,-9999,10.8,0.88,101.455,-9999,-9999,-9999,-9999
201408111600,60.681,-46.186,11063.18203,-15.14,-9999,-117.51,-9999,9.7,0.92,101.46,-9999,-9999,-9999,-9999
201408111615,60.691,-46.15,11095.06852,-15.3,-9999,-118.93,-9999,9.15,0.93,101.46,-9999,-9999,-9999,-9999
201408111630,60.697,-46.109,11206.66515,-15.5,-9999,-120.05,-9999,9.4,0.93,101.45,-9999,-9999,-9999,-9999
201408111645,60.701,-46.065,11270.4304,-15.81,-9999,-122.39,-9999,9.25,0.93,101.435,-9999,-9999,-9999,-9999
201408111700,60.704,-46.022,11509.52262,-15.9,-9999,-122.44,-9999,8.8,0.93,101.44,-9999,-9999,-9999,-9999
201408111715,60.707,-45.987,11382.01217,-16.03,-9999,-123.51,-9999,8.55,0.945,101.44,-9999,-9999,-9999,-9999
201408111730,60.707,-45.984,11254.48938,-16.13,-9999,-124.76,-9999,9.1,0.93,101.44,-9999,-9999,-9999,-9999
201408111745,60.708,-45.982,11270.4304,-16.38,-9999,-125.61,-9999,10,0.9,101.435,-9999,-9999,-9999,-9999
201408111800,60.717,-45.973,11350.13263,-16.24,-9999,-125.11,-9999,10.1,0.9,101.42,-9999,-9999,-9999,-9999
201408111815,60.728,-45.963,11318.25232,-16.06,-9999,-123.18,-9999,10.2,0.9,101.4,-9999,-9999,-9999,-9999
201408111830,60.728,-45.963,11270.4304,-15.61,-9999,-120.01,-9999,10.4,0.89,101.39,-9999,-9999,-9999,-9999
201408111845,60.729,-45.963,11222.60675,-15.37,-9999,-117.84,-9999,10.35,0.895,101.39,-9999,-9999,-9999,-9999
201408111900,60.729,-45.964,11190.72335,-15.43,-9999,-117.89,-9999,10.2,0.89,101.4,-9999,-9999,-9999,-9999
201408111915,60.73,-45.966,11095.06852,-15.47,-9999,-118.66,-9999,10.35,0.895,101.375,-9999,-9999,-9999,-9999
201408111930,60.73,-45.967,10951.57324,-15.58,-9999,-120.22,-9999,10.2,0.9,101.39,-9999,-9999,-9999,-9999
201408111945,60.733,-45.963,11047.23849,-15.43,-9999,-118.97,-9999,9.9,0.91,101.38,-9999,-9999,-9999,-9999
201408112000,60.743,-45.963,11158.83918,-15.49,-9999,-118.68,-9999,9.9,0.91,101.38,-9999,-9999,-9999,-9999
201408112015,60.761,-45.964,11302.31187,-15.74,-9999,-119.87,-9999,10,0.905,101.37,-9999,-9999,-9999,-9999
201408112030,60.788,-45.964,11254.48938,-16.26,-9999,-124.61,-9999,10,0.9,101.37,-9999,-9999,-9999,-9999
201408112045,60.805,-45.924,11366.0725,-16.84,-9999,-127.97,-9999,9.8,0.895,101.385,-9999,-9999,-9999,-9999
201408112100,60.815,-45.887,11254.48938,-17.08,-9999,-130.55,-9999,9.6,0.9,101.4,-9999,-9999,-9999,-9999
201408112115,60.819,-45.861,11509.52262,-16.99,-9999,-128.8,-9999,10,0.9,101.39,-9999,-9999,-9999,-9999
201408112130,60.815,-45.844,11429.83004,-16.87,-9999,-128.24,-9999,10.7,0.88,101.39,-9999,-9999,-9999,-9999
201408112145,60.813,-45.884,11461.70765,-16.47,-9999,-125.94,-9999,12,0.815,101.375,-9999,-9999,-9999,-9999
201408112200,60.804,-45.929,11238.54816,-15.9,-9999,-122.04,-9999,12.4,0.81,101.38,-9999,-9999,-9999,-9999
201408112215,60.787,-45.965,10999.40674,-15.72,-9999,-120.41,-9999,13.05,0.8,101.395,-9999,-9999,-9999,-9999
201408112230,60.762,-45.975,10664.53579,-15.77,-9999,-121.04,-9999,12.8,0.82,101.41,-9999,-9999,-9999,-9999
201408112245,60.737,-45.981,10393.38742,-15.62,-9999,-121.48,-9999,12.35,0.825,101.405,-9999,-9999,-9999,-9999
201408112300,60.718,-45.999,10425.29013,-15.71,-9999,-121.92,-9999,11.5,0.85,101.41,-9999,-9999,-9999,-9999
201408112315,60.709,-46.024,10217.90874,-15.8,-9999,-122.59,-9999,9.7,0.885,101.43,-9999,-9999,-9999,-9999
201408112330,60.716,-46.035,10249.81569,-15.99,-9999,-123.9,-9999,8.9,0.91,101.44,-9999,-9999,-9999,-9999
201408112345,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,8,0.925,101.46,-9999,-9999,-9999,-9999
201408120000,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.8,0.93,101.47,-9999,-9999,-9999,-9999
201408120015,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.6,0.935,101.48,-9999,-9999,-9999,-9999
201408120030,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.4,0.94,101.51,-9999,-9999,-9999,-9999
201408120045,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.45,0.94,101.52,-9999,-9999,-9999,-9999
201408120100,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.2,0.94,101.53,-9999,-9999,-9999,-9999
201408120115,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.2,0.945,101.53,-9999,-9999,-9999,-9999
201408120130,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.2,0.94,101.54,-9999,-9999,-9999,-9999
201408120145,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.2,0.945,101.545,-9999,-9999,-9999,-9999
201408120200,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.1,0.94,101.56,-9999,-9999,-9999,-9999
201408120215,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,6.95,0.945,101.555,-9999,-9999,-9999,-9999
201408120230,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7,0.95,101.56,-9999,-9999,-9999,-9999
201408120245,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,7.05,0.95,101.56,-9999,-9999,-9999,-9999
201408120300,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,6.9,0.95,101.56,-9999,-9999,-9999,-9999
201408120315,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,6.9,0.95,101.56,-9999,-9999,-9999,-9999
201408120330,60.717,-46.036,-9999,-9999,-9999,-9999,-9999,6.7,0.95,101.57,-9999,-9999,-9999,-9999
201408120345,60.717,-46.038,-9999,-9999,-9999,-9999,-9999,6.65,0.95,101.58,-9999,-9999,-9999,-9999
201408120400,60.716,-46.039,-9999,-9999,-9999,-9999,-9999,6.7,0.95,101.58,-9999,-9999,-9999,-9999
201408120415,60.716,-46.04,-9999,-9999,-9999,-9999,-9999,6.6,0.95,101.585,-9999,-9999,-9999,-9999
201408120430,60.715,-46.041,-9999,-9999,-9999,-9999,-9999,6.5,0.95,101.59,-9999,-9999,-9999,-9999
201408120445,60.715,-46.042,-9999,-9999,-9999,-9999,-9999,6.4,0.96,101.6,-9999,-9999,-9999,-9999
201408120500,60.714,-46.043,-9999,-9999,-9999,-9999,-9999,6.4,0.96,101.6,-9999,-9999,-9999,-9999
201408120515,60.714,-46.045,9611.529769,-17.12,-9999,-131.39,-9999,6.35,0.955,101.61,-9999,-9999,-9999,-9999
201408120530,60.713,-46.046,9579.607356,-17.03,-9999,-130.47,-9999,6.4,0.96,101.61,-9999,-9999,-9999,-9999
201408120545,60.713,-46.047,9547.684169,-17.02,-9999,-130.7,-9999,6.3,0.96,101.62,-9999,-9999,-9999,-9999
201408120600,60.712,-46.048,9547.684169,-17.05,-9999,-130.54,-9999,6.4,0.96,101.63,-9999,-9999,-9999,-9999
201408120615,60.712,-46.049,9531.722286,-17.02,-9999,-130.88,-9999,6.35,0.96,101.635,-9999,-9999,-9999,-9999
201408120630,60.711,-46.05,9531.722286,-17.09,-9999,-131.18,-9999,6.3,0.96,101.64,-9999,-9999,-9999,-9999
201408120645,60.711,-46.051,9531.722286,-17.16,-9999,-131.46,-9999,6.3,0.96,101.65,-9999,-9999,-9999,-9999
201408120700,60.71,-46.053,9515.76021,-17.24,-9999,-131.71,-9999,6.4,0.96,101.65,-9999,-9999,-9999,-9999
201408120715,60.71,-46.054,9499.79794,-17.24,-9999,-131.78,-9999,6.35,0.96,101.665,-9999,-9999,-9999,-9999
201408120730,60.709,-46.055,9547.684169,-17.16,-9999,-130.84,-9999,6.3,0.96,101.68,-9999,-9999,-9999,-9999
201408120745,60.709,-46.056,9579.607356,-17.11,-9999,-130.17,-9999,6.3,0.96,101.685,-9999,-9999,-9999,-9999
201408120800,60.708,-46.057,9419.983691,-17.08,-9999,-130.48,-9999,6.2,0.96,101.69,-9999,-9999,-9999,-9999
201408120815,60.708,-46.058,9308.235623,-17.13,-9999,-131.2,-9999,6.2,0.96,101.69,-9999,-9999,-9999,-9999
201408120830,60.707,-46.06,9212.444022,-17.27,-9999,-132.07,-9999,6.2,0.96,101.7,-9999,-9999,-9999,-9999
201408120845,60.707,-46.061,9308.235623,-17.29,-9999,-132.52,-9999,6.2,0.96,101.695,-9999,-9999,-9999,-9999
201408120900,60.706,-46.062,9292.270839,-17.21,-9999,-131.82,-9999,6,0.96,101.71,-9999,-9999,-9999,-9999
201408120915,60.705,-46.063,9180.511941,-17.31,-9999,-132.82,-9999,5.8,0.96,101.725,-9999,-9999,-9999,-9999
201408120930,60.705,-46.064,9164.545611,-17.48,-9999,-134.09,-9999,5.7,0.96,101.74,-9999,-9999,-9999,-9999
201408120945,60.704,-46.065,9276.305863,-17.48,-9999,-133.88,-9999,5.65,0.96,101.755,-9999,-9999,-9999,-9999
201408121000,60.704,-46.067,9324.200212,-17.42,-9999,-133.43,-9999,5.6,0.96,101.76,-9999,-9999,-9999,-9999
201408121015,60.703,-46.068,9228.409772,-17.43,-9999,-134.05,-9999,5.5,0.96,101.765,-9999,-9999,-9999,-9999
201408121030,60.703,-46.069,9180.511941,-17.51,-9999,-134.38,-9999,5.4,0.96,101.78,-9999,-9999,-9999,-9999
201408121045,60.702,-46.07,9164.545611,-17.54,-9999,-135.07,-9999,5.55,0.96,101.785,-9999,-9999,-9999,-9999
201408121100,60.702,-46.071,9276.305863,-17.58,-9999,-134.56,-9999,5.6,0.96,101.79,-9999,-9999,-9999,-9999
201408121115,60.701,-46.072,9260.340692,-17.57,-9999,-134.34,-9999,5.75,0.96,101.8,-9999,-9999,-9999,-9999
201408121130,60.701,-46.074,9324.200212,-17.56,-9999,-134.29,-9999,5.7,0.96,101.79,-9999,-9999,-9999,-9999
201408121145,60.7,-46.075,9372.092822,-17.62,-9999,-135.59,-9999,5.8,0.96,101.82,-9999,-9999,-9999,-9999
201408121200,60.7,-46.076,9356.128812,-17.93,-9999,-136.71,-9999,5.8,0.96,101.84,-9999,-9999,-9999,-9999
201408121215,60.699,-46.077,9276.305863,-18.21,-9999,-138.66,-9999,6,0.96,101.84,-9999,-9999,-9999,-9999
201408121230,60.699,-46.078,9292.270839,-18.27,-9999,-140.19,-9999,6.1,0.96,101.84,-9999,-9999,-9999,-9999
201408121245,60.698,-46.079,9132.61237,-19.17,-9999,-145.88,-9999,6.05,0.96,101.845,-9999,-9999,-9999,-9999
201408121300,60.696,-46.092,8829.207991,-19.66,-9999,-150.8,-9999,6.1,0.96,101.86,-9999,-9999,-9999,-9999
201408121315,60.687,-46.142,8653.520901,-19.77,-9999,-152.07,-9999,6.2,0.96,101.865,-9999,-9999,-9999,-9999
201408121330,60.678,-46.185,8605.602177,-19.82,-9999,-153.44,-9999,6.3,0.96,101.88,-9999,-9999,-9999,-9999
201408121345,60.676,-46.204,8621.575279,-19.16,-9999,-148.42,-9999,6.8,0.94,101.885,-9999,-9999,-9999,-9999
201408121400,60.677,-46.207,8733.381572,-18.81,-9999,-146.65,-9999,6.8,0.93,101.9,-9999,-9999,-9999,-9999
201408121415,60.677,-46.212,8621.575279,-18.96,-9999,-148.88,-9999,6.95,0.91,101.905,-9999,-9999,-9999,-9999
201408121430,60.681,-46.199,8637.548187,-19.21,-9999,-149.55,-9999,6.9,0.9,101.91,-9999,-9999,-9999,-9999
201408121445,60.693,-46.195,8717.409825,-19.01,-9999,-147.91,-9999,6.85,0.895,101.935,-9999,-9999,-9999,-9999
201408121500,60.707,-46.212,8653.520901,-19.22,-9999,-149.25,-9999,6.7,0.9,101.95,-9999,-9999,-9999,-9999
