%WMO Code	Latitude	Longitude	Altitude	Date	Begin of Period	End of Period	O18	H2	Precipitation	Air Temperature	Vapour Pressure
1709600	39.91055556	41.27555556	1758	2014-12-15	2014-12-01	2014-12-31	-10.34	-69.5	19	-0.8	5.1
1709600	39.91055556	41.27555556	1758	2015-01-15	2015-01-01	2015-01-31	-25.84	-191.4	13.2	-8.1	2.9
1709600	39.91055556	41.27555556	1758	2015-02-15	2015-02-01	2015-02-28	NaN	NaN	33.6	-7.4	3.3
1709600	39.91055556	41.27555556	1758	2015-03-15	2015-03-01	2015-03-31	-17.39	-126.8	25.8	-1.5	4.5
1709600	39.91055556	41.27555556	1758	2015-04-15	2015-04-01	2015-04-30	-7.74	-49.9	61.6	5	5.7
1709600	39.91055556	41.27555556	1758	2015-05-15	2015-05-01	2015-05-31	-6.71	-42.4	69.8	10.1	8
1709600	39.91055556	41.27555556	1758	2015-06-15	2015-06-01	2015-06-30	-1.97	-5.9	73.3	15.7	9.9
1709600	39.91055556	41.27555556	1758	2015-07-15	2015-07-01	2015-07-31	NaN	NaN	13.6	20	8.8
1709600	39.91055556	41.27555556	1758	2015-08-15	2015-08-01	2015-08-31	NaN	NaN	56	20.5	9.8
1709600	39.91055556	41.27555556	1758	2015-09-15	2015-09-01	2015-09-30	NaN	NaN	10.8	17.2	7.1
1709600	39.91055556	41.27555556	1758	2015-10-15	2015-10-01	2015-10-31	NaN	NaN	220.2	8.8	8.1
1709600	39.91055556	41.27555556	1758	2015-11-15	2015-11-01	2015-11-30	NaN	NaN	17.4	1.4	4.5
1709600	39.91055556	41.27555556	1758	2015-12-15	2015-12-01	2015-12-31	-19.13	-148.6	7.6	-9.2	2.5
1709600	39.91055556	41.27555556	1758	2016-01-15	2016-01-01	2016-01-31	NaN	NaN	NaN	NaN	NaN
1709600	39.91055556	41.27555556	1758	2016-02-15	2016-02-01	2016-02-29	-16.43	-121.2	NaN	NaN	NaN
1709600	39.91055556	41.27555556	1758	2016-03-15	2016-03-01	2016-03-31	NaN	NaN	NaN	NaN	NaN
1709600	39.91055556	41.27555556	1758	2016-04-15	2016-04-01	2016-04-30	-9.19	-61.7	NaN	NaN	NaN
1709600	39.91055556	41.27555556	1758	2016-05-15	2016-05-01	2016-05-31	-6.78	-44	NaN	NaN	NaN
1709600	39.91055556	41.27555556	1758	2016-06-15	2016-06-01	2016-06-30	-4.62	-28.1	NaN	NaN	NaN
1709600	39.91055556	41.27555556	1758	2016-07-15	2016-07-01	2016-07-31	-1.4	-8.9	17.8	19	11.1
1709600	39.91055556	41.27555556	1758	2016-08-15	2016-08-01	2016-08-31	-3.08	-21.7	17.4	21	10
1709600	39.91055556	41.27555556	1758	2016-09-15	2016-09-01	2016-09-30	-1.32	-8.2	76.2	12.4	7.6
1709600	39.91055556	41.27555556	1758	2016-10-15	2016-10-01	2016-10-31	-3.7	-22.7	18.6	7.7	6.3
1709600	39.91055556	41.27555556	1758	2016-11-15	2016-11-01	2016-11-30	-4.3	-29.7	21.8	-1.9	3.8
1709600	39.91055556	41.27555556	1758	2016-12-15	2016-12-01	2016-12-31	-24.62	-181.2	27.4	-11.4	2.5
1722000	38.43055556	27.15111111	120	2008-01-15	2008-01-01	2008-01-31	NaN	NaN	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2008-02-15	2008-02-01	2008-02-28	NaN	NaN	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2008-03-15	2008-03-01	2008-03-31	NaN	NaN	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2008-04-15	2008-04-01	2008-04-30	NaN	NaN	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2008-05-15	2008-05-01	2008-05-31	NaN	NaN	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2008-06-15	2008-06-01	2008-06-30	NaN	NaN	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2008-07-15	2008-07-01	2008-07-31	NaN	NaN	NaN	28.6	15.4
1722000	38.43055556	27.15111111	120	2008-08-15	2008-08-01	2008-08-31	NaN	NaN	NaN	29.2	17.9
1722000	38.43055556	27.15111111	120	2008-09-15	2008-09-01	2008-09-30	-7.48	-44.67	55	23.9	15.2
1722000	38.43055556	27.15111111	120	2008-10-15	2008-10-01	2008-10-31	-2.31	-9.04	12	19.6	13.2
1722000	38.43055556	27.15111111	120	2008-11-15	2008-11-01	2008-11-30	-5.36	-27.67	92.6	15.7	12.3
1722000	38.43055556	27.15111111	120	2008-12-15	2008-12-01	2008-12-31	-5.45	-27.35	101	11.5	9.1
1722000	38.43055556	27.15111111	120	2009-01-15	2009-01-01	2009-01-31	-6.33	-41.19	204.1	10.5	9
1722000	38.43055556	27.15111111	120	2009-02-15	2009-02-01	2009-02-28	-4.73	-27.7	165.2	10	8.7
1722000	38.43055556	27.15111111	120	2009-03-15	2009-03-01	2009-03-31	-5.33	-28.37	175.7	11.7	8.8
1722000	38.43055556	27.15111111	120	2009-04-15	2009-04-01	2009-04-30	-6.76	-44.47	83.8	16	11.6
1722000	38.43055556	27.15111111	120	2009-05-15	2009-05-01	2009-05-31	-3.07	-14.66	44.3	21.4	9.2
1722000	38.43055556	27.15111111	120	2009-06-15	2009-06-01	2009-06-30	-6.52	-43.89	9.2	26.2	15
1722000	38.43055556	27.15111111	120	2009-07-15	2009-07-01	2009-07-31	NaN	NaN	NaN	29	17.8
1722000	38.43055556	27.15111111	120	2009-08-15	2009-08-01	2009-08-31	NaN	NaN	NaN	27.8	15.7
1722000	38.43055556	27.15111111	120	2009-09-15	2009-09-01	2009-09-30	-5.44	-28.27	51.2	23.2	15.8
1722000	38.43055556	27.15111111	120	2009-10-15	2009-10-01	2009-10-31	-0.8	0.44	26.3	20.8	14.9
1722000	38.43055556	27.15111111	120	2009-11-15	2009-11-01	2009-11-30	-5.16	-23.44	160.3	14.6	11.8
1722000	38.43055556	27.15111111	120	2009-12-15	2009-12-01	2009-12-31	-7.55	-46.49	151.8	13.1	10.6
1722000	38.43055556	27.15111111	120	2010-01-15	2010-01-01	2010-01-31	-7.519277961	-41.89761716	142.3	10.6	8.7
1722000	38.43055556	27.15111111	120	2010-02-15	2010-02-01	2010-02-28	-6.319627224	-33.1896477	301.3	12.6	10
1722000	38.43055556	27.15111111	120	2010-03-15	2010-03-01	2010-03-31	-4.164818133	-19.07076655	16.1	13.3	9.4
1722000	38.43055556	27.15111111	120	2010-04-15	2010-04-01	2010-04-30	-6.21302559	-41.24919412	20.4	17.4	10.9
1722000	38.43055556	27.15111111	120	2010-05-15	2010-05-01	2010-05-31	-3.93899466	-20.55234657	27.1	21.8	12.4
1722000	38.43055556	27.15111111	120	2010-06-15	2010-06-01	2010-06-30	-6.432960218	-35.90142558	76.3	25.5	16.2
1722000	38.43055556	27.15111111	120	2010-07-15	2010-07-01	2010-07-31	NaN	NaN	NaN	28.8	18.4
1722000	38.43055556	27.15111111	120	2010-08-15	2010-08-01	2010-08-31	NaN	NaN	NaN	30.2	20
1722000	38.43055556	27.15111111	120	2010-09-15	2010-09-01	2010-09-30	-0.027475519	4.87347885	12.3	24.8	15.8
1722000	38.43055556	27.15111111	120	2010-10-15	2010-10-01	2010-10-31	-5.27037593	-25.76168035	232.5	18.8	13.4
1722000	38.43055556	27.15111111	120	2010-11-15	2010-11-01	2010-11-30	-2.533272064	-13.41158518	32.4	18.1	13.6
1722000	38.43055556	27.15111111	120	2010-12-15	2010-12-01	2010-12-31	-6.011460372	-30.92209423	155.7	13.3	10.4
1722000	38.43055556	27.15111111	120	2011-01-15	2011-01-01	2011-01-31	-6.890797285	-40.41602868	100.9	9	8.1
1722000	38.43055556	27.15111111	120	2011-02-15	2011-02-01	2011-02-28	-7.041218191	-44.31823946	107.3	10.3	7.9
1722000	38.43055556	27.15111111	120	2011-03-15	2011-03-01	2011-03-31	-1.416093343	0.731924472	18.8	12	8.2
1722000	38.43055556	27.15111111	120	2011-04-15	2011-04-01	2011-04-30	-3.54153281	-14.35713779	65.3	14.5	10.2
1722000	38.43055556	27.15111111	120	2011-05-15	2011-05-01	2011-05-31	-2.025721954	-10.79336032	29.4	20.1	13
1722000	38.43055556	27.15111111	120	2011-06-15	2011-06-01	2011-06-30	NaN	NaN	0.6	25.4	15.2
1722000	38.43055556	27.15111111	120	2011-07-15	2011-07-01	2011-07-31	NaN	NaN	NaN	29	16.7
1722000	38.43055556	27.15111111	120	2011-08-15	2011-08-01	2011-08-31	NaN	NaN	NaN	28.1	14.9
1722000	38.43055556	27.15111111	120	2011-09-15	2011-09-01	2011-09-30	-3.741939296	-17.47026474	8.6	25.6	13.7
1722000	38.43055556	27.15111111	120	2011-10-15	2011-10-01	2011-10-31	-3.686721568	-12.00174931	90.3	17.1	11
1722000	38.43055556	27.15111111	120	2011-11-15	2011-11-01	2011-11-30	NaN	NaN	NaN	11.1	7.2
1722000	38.43055556	27.15111111	120	2011-12-15	2011-12-01	2011-12-31	-3.831052706	-20.9138357	140.5	10.7	9.1
1722000	38.43055556	27.15111111	120	2012-01-15	2012-01-01	2012-01-31	-5.68	-29.63	127.7	6.8	6.9
1722000	38.43055556	27.15111111	120	2012-02-15	2012-02-01	2012-02-29	-6.96	-38.57	128.2	7.9	7.3
1722000	38.43055556	27.15111111	120	2012-03-15	2012-03-01	2012-03-31	-6.61	-44.76	34.7	11.3	7.7
1722000	38.43055556	27.15111111	120	2012-04-15	2012-04-01	2012-04-30	-5.68	-38.84	105	17.5	11.5
1722000	38.43055556	27.15111111	120	2012-05-15	2012-05-01	2012-05-31	-3.76	-31.89	86.6	20.5	14.8
1722000	38.43055556	27.15111111	120	2012-06-15	2012-06-01	2012-06-30	-4.74	-28.78	19.9	27.3	16.9
1722000	38.43055556	27.15111111	120	2012-07-15	2012-07-01	2012-07-31	NaN	NaN	NaN	30.1	19
1722000	38.43055556	27.15111111	120	2012-08-15	2012-08-01	2012-08-31	NaN	NaN	NaN	29.2	15.8
1722000	38.43055556	27.15111111	120	2012-09-15	2012-09-01	2012-09-30	NaN	NaN	NaN	24.3	16.5
1722000	38.43055556	27.15111111	120	2012-10-15	2012-10-01	2012-10-31	-4.9	-25.38	22.1	21.7	15.3
1722000	38.43055556	27.15111111	120	2012-11-15	2012-11-01	2012-11-30	-3.18	-10.72	56.9	16.4	12.3
1722000	38.43055556	27.15111111	120	2012-12-15	2012-12-01	2012-12-31	-6.35	-35.03	218.2	10.7	9.4
1722000	38.43055556	27.15111111	120	2013-01-15	2013-01-01	2013-01-31	-4.69	-27.83	252.5	9.4	8.6
1722000	38.43055556	27.15111111	120	2013-02-15	2013-02-01	2013-02-28	-4.21	-24.71	187	11.2	9.3
1722000	38.43055556	27.15111111	120	2013-03-15	2013-03-01	2013-03-31	-2.75	-18.42	56.8	14	9.4
1722000	38.43055556	27.15111111	120	2013-04-15	2013-04-01	2013-04-30	NaN	NaN	30.2	17.3	10.3
1722000	38.43055556	27.15111111	120	2013-05-15	2013-05-01	2013-05-31	-5.18	-33.58	43.7	22.7	14.5
1722000	38.43055556	27.15111111	120	2013-06-15	2013-06-01	2013-06-30	-5.23	-33	27.1	25.7	16.3
1722000	38.43055556	27.15111111	120	2013-07-15	2013-07-01	2013-07-31	NaN	NaN	NaN	28.4	16
1722000	38.43055556	27.15111111	120	2013-08-15	2013-08-01	2013-08-31	NaN	NaN	20.2	28.7	17.4
1722000	38.43055556	27.15111111	120	2013-09-15	2013-09-01	2013-09-30	NaN	NaN	5.1	24	14.2
1722000	38.43055556	27.15111111	120	2013-10-15	2013-10-01	2013-10-31	-3.41	-20.48	94.1	17.2	11.9
1722000	38.43055556	27.15111111	120	2013-11-15	2013-11-01	2013-11-30	-6.02	-36.39	128.9	15	12
1722000	38.43055556	27.15111111	120	2013-12-15	2013-12-01	2013-12-31	-3.6	-12.49	9.1	8.5	6.7
1722000	38.43055556	27.15111111	120	2014-01-15	2014-01-01	2014-01-31	-6.04	-36.9	149.9	11.7	10.2
1722000	38.43055556	27.15111111	120	2014-02-15	2014-02-01	2014-02-28	-2.88	-20.1	14.8	11.7	9.5
1722000	38.43055556	27.15111111	120	2014-03-15	2014-03-01	2014-03-31	-7.56	-51.6	106.4	13.2	9.1
1722000	38.43055556	27.15111111	120	2014-04-15	2014-04-01	2014-04-30	-4.3	-24.2	132.2	17	11.5
1722000	38.43055556	27.15111111	120	2014-05-15	2014-05-01	2014-05-31	-4.41	-30.2	15.3	20.8	13.7
1722000	38.43055556	27.15111111	120	2014-06-15	2014-06-01	2014-06-30	-5.89	-39.2	48.5	25	16
1722000	38.43055556	27.15111111	120	2014-07-15	2014-07-01	2014-07-31	NaN	NaN	1	27.8	18.3
1722000	38.43055556	27.15111111	120	2014-08-15	2014-08-01	2014-08-31	NaN	NaN	3.8	28.3	20.1
1722000	38.43055556	27.15111111	120	2014-09-15	2014-09-01	2014-09-30	-4.46	-27.7	10.6	23.9	16.9
1722000	38.43055556	27.15111111	120	2014-10-15	2014-10-01	2014-10-31	-3.46	-10.1	91.1	18.9	14
1722000	38.43055556	27.15111111	120	2014-11-15	2014-11-01	2014-11-30	NaN	NaN	31.2	14.1	11.5
1722000	38.43055556	27.15111111	120	2014-12-15	2014-12-01	2014-12-31	-5.32	-30.3	249.3	12.1	11.2
1722000	38.43055556	27.15111111	120	2015-01-15	2015-01-01	2015-01-31	-6.19	-35.9	175	8.8	7.8
1722000	38.43055556	27.15111111	120	2015-02-15	2015-02-01	2015-02-28	-6.36	-36.1	100.9	9.2	7.6
1722000	38.43055556	27.15111111	120	2015-03-15	2015-03-01	2015-03-31	-5.17	-30	108.4	11.2	9.4
1722000	38.43055556	27.15111111	120	2015-04-15	2015-04-01	2015-04-30	-4.06	-29.5	31.4	14.4	8.5
1722000	38.43055556	27.15111111	120	2015-05-15	2015-05-01	2015-05-31	NaN	NaN	29	21.3	12.4
1722000	38.43055556	27.15111111	120	2015-06-15	2015-06-01	2015-06-30	-4.67	-27.7	52.3	23.8	16
1722000	38.43055556	27.15111111	120	2015-07-15	2015-07-01	2015-07-31	NaN	NaN	NaN	28.2	16.1
1722000	38.43055556	27.15111111	120	2015-08-15	2015-08-01	2015-08-31	-4.15	-28.8	35.4	28.6	18.6
1722000	38.43055556	27.15111111	120	2015-09-15	2015-09-01	2015-09-30	-2.65	-16.5	7.1	25.3	NaN
1722000	38.43055556	27.15111111	120	2015-10-15	2015-10-01	2015-10-31	-7.52	-50.5	83.5	19.4	14.4
1722000	38.43055556	27.15111111	120	2015-11-15	2015-11-01	2015-11-30	-4.8	-21.8	100.7	15	11.7
1722000	38.43055556	27.15111111	120	2015-12-15	2015-12-01	2015-12-31	NaN	NaN	NaN	9.2	6.9
1722000	38.43055556	27.15111111	120	2016-01-15	2016-01-01	2016-01-31	-6.89	-41.7	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2016-02-15	2016-02-01	2016-02-29	-6.57	-42.7	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2016-03-15	2016-03-01	2016-03-31	-4.86	-27.7	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2016-04-15	2016-04-01	2016-04-30	-4.26	-23.6	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2016-05-15	2016-05-01	2016-05-31	-5.66	-36.3	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2016-06-15	2016-06-01	2016-06-30	2.49	23.5	NaN	NaN	NaN
1722000	38.43055556	27.15111111	120	2016-07-15	2016-07-01	2016-07-31	NaN	NaN	NaN	29.3	16.9
1722000	38.43055556	27.15111111	120	2016-08-15	2016-08-01	2016-08-31	NaN	NaN	0.4	28.9	19.3
1722000	38.43055556	27.15111111	120	2016-09-15	2016-09-01	2016-09-30	-3.53	-19.8	8.6	24.6	14.8
1722000	38.43055556	27.15111111	120	2016-10-15	2016-10-01	2016-10-31	NaN	NaN	0.3	19	12.2
1722000	38.43055556	27.15111111	120	2016-11-15	2016-11-01	2016-11-30	-2.51	-1.1	123.8	14.2	9.9
1722000	38.43055556	27.15111111	120	2016-12-15	2016-12-01	2016-12-31	-10.61	-74.6	20.2	7.1	5.7
1704000	41.02444444	40.52	136	2008-01-15	2008-01-01	2008-01-31	NaN	NaN	NaN	NaN	NaN
1704000	41.02444444	40.52	136	2008-02-15	2008-02-01	2008-02-28	NaN	NaN	NaN	NaN	NaN
1704000	41.02444444	40.52	136	2008-03-15	2008-03-01	2008-03-31	NaN	NaN	NaN	NaN	NaN
1704000	41.02444444	40.52	136	2008-04-15	2008-04-01	2008-04-30	NaN	NaN	NaN	NaN	NaN
1704000	41.02444444	40.52	136	2008-05-15	2008-05-01	2008-05-31	NaN	NaN	NaN	NaN	NaN
1704000	41.02444444	40.52	136	2008-06-15	2008-06-01	2008-06-30	NaN	NaN	NaN	NaN	NaN
1704000	41.02444444	40.52	136	2008-07-15	2008-07-01	2008-07-31	-5.8	-34.04	160.5	23.7	21.9
1704000	41.02444444	40.52	136	2008-08-15	2008-08-01	2008-08-31	-4.68	-24.78	121.4	25	25
1704000	41.02444444	40.52	136	2008-09-15	2008-09-01	2008-09-30	-7.77	-47.25	333.7	21.6	20.3
1704000	41.02444444	40.52	136	2008-10-15	2008-10-01	2008-10-31	-6.91	-39.66	218.8	17	15.7
1704000	41.02444444	40.52	136	2008-11-15	2008-11-01	2008-11-30	-6.72	-37.54	172.9	13.4	12.1
1704000	41.02444444	40.52	136	2008-12-15	2008-12-01	2008-12-31	-12.71	-80.4	283.3	8.1	8.4
1704000	41.02444444	40.52	136	2009-01-15	2009-01-01	2009-01-31	-13.91	-90.12	157.9	7.1	7.6
1704000	41.02444444	40.52	136	2009-02-15	2009-02-01	2009-02-28	-10.92	-68.93	226.4	9.2	8.7
1704000	41.02444444	40.52	136	2009-03-15	2009-03-01	2009-03-31	-10.9	-61.39	187.8	8.8	8.5
1704000	41.02444444	40.52	136	2009-04-15	2009-04-01	2009-04-30	-5.68	-36.87	83.9	10.6	10.1
1704000	41.02444444	40.52	136	2009-05-15	2009-05-01	2009-05-31	-6.35	-40.92	138.6	16.3	14.3
1704000	41.02444444	40.52	136	2009-06-15	2009-06-01	2009-06-30	-5.81	-36.28	73.4	22.4	20.5
1704000	41.02444444	40.52	136	2009-07-15	2009-07-01	2009-07-31	-4.94	-24.54	298.4	24.4	22.8
1704000	41.02444444	40.52	136	2009-08-15	2009-08-01	2009-08-31	-6	-32.94	94.5	22.6	20.3
1704000	41.02444444	40.52	136	2009-09-15	2009-09-01	2009-09-30	-8.64	-54.57	423.4	20.4	19.2
1704000	41.02444444	40.52	136	2009-10-15	2009-10-01	2009-10-31	-8.25	-50.95	148.7	18.3	17.1
1704000	41.02444444	40.52	136	2009-11-15	2009-11-01	2009-11-30	-12.32	-84.78	311.6	12.2	11.6
1704000	41.02444444	40.52	136	2009-12-15	2009-12-01	2009-12-31	-9.67	-62.66	156.1	10.8	9.9
1704000	41.02444444	40.52	136	2010-01-15	2010-01-01	2010-01-31	-12.40722053	-81.09476391	311.4	9	9.1
1704000	41.02444444	40.52	136	2010-02-15	2010-02-01	2010-02-28	-10.81557276	-72.72055405	158.5	9.3	8.8
1704000	41.02444444	40.52	136	2010-03-15	2010-03-01	2010-03-31	-9.189745929	-60.83355025	213.7	8.6	8.8
1704000	41.02444444	40.52	136	2010-04-15	2010-04-01	2010-04-30	-6.188483588	-38.21174905	103.3	11.5	11.1
1704000	41.02444444	40.52	136	2010-05-15	2010-05-01	2010-05-31	-5.249095211	-30.1286032	107.1	17.7	15.5
1704000	41.02444444	40.52	136	2010-06-15	2010-06-01	2010-06-30	-4.823015434	-30.40805146	248.7	23.2	22.3
1704000	41.02444444	40.52	136	2010-07-15	2010-07-01	2010-07-31	-6.629041568	-36.46905518	189.4	25.9	26.4
1704000	41.02444444	40.52	136	2010-08-15	2010-08-01	2010-08-31	-6.332065914	-31.62332688	341.7	27	27.2
1704000	41.02444444	40.52	136	2010-09-15	2010-09-01	2010-09-30	-5.006292707	-24.21073638	187.4	22.9	22.4
1704000	41.02444444	40.52	136	2010-10-15	2010-10-01	2010-10-31	-7.612811843	-42.17379416	462.1	16.7	15.4
1704000	41.02444444	40.52	136	2010-11-15	2010-11-01	2010-11-30	-5.807423766	-31.77828222	7.4	14.1	11.7
1704000	41.02444444	40.52	136	2010-12-15	2010-12-01	2010-12-31	-7.656006546	-46.26449264	115.4	12.3	10.5
1704000	41.02444444	40.52	136	2011-01-15	2011-01-01	2011-01-31	-10.97848538	-71.3428784	275	7.6	7
1704000	41.02444444	40.52	136	2011-02-15	2011-02-01	2011-02-28	-10.30597683	-65.09593444	277	6.4	6
1704000	41.02444444	40.52	136	2011-03-15	2011-03-01	2011-03-31	-9.178002562	-59.67553566	144.4	8.1	6.7
1704000	41.02444444	40.52	136	2011-04-15	2011-04-01	2011-04-30	-8.704046106	-58.46398638	162.3	9.2	9.4
1704000	41.02444444	40.52	136	2011-05-15	2011-05-01	2011-05-31	-5.542484258	-34.07382091	78	15.3	14.3
1704000	41.02444444	40.52	136	2011-06-15	2011-06-01	2011-06-30	-5.615866168	-32.62378141	259.3	20.7	19
1704000	41.02444444	40.52	136	2011-07-15	2011-07-01	2011-07-31	-4.895435831	-26.19692942	165.3	24.7	23.3
1704000	41.02444444	40.52	136	2011-08-15	2011-08-01	2011-08-31	-5.033109279	-26.04111933	159.8	23.8	21.9
1704000	41.02444444	40.52	136	2011-09-15	2011-09-01	2011-09-30	-6.382185103	-33.57778039	337.9	21	18
1704000	41.02444444	40.52	136	2011-10-15	2011-10-01	2011-10-31	-8.606085115	-51.13373197	492.7	15.8	12.1
1704000	41.02444444	40.52	136	2011-11-15	2011-11-01	2011-11-30	-10.48079597	-66.63840978	236.9	8.4	8.1
1704000	41.02444444	40.52	136	2011-12-15	2011-12-01	2011-12-31	-11.46179859	-76.23394228	126.1	8.4	7.8
1704000	41.02444444	40.52	136	2012-01-15	2012-01-01	2012-01-31	-11.86	-80.38	204.6	6.4	7
1704000	41.02444444	40.52	136	2012-02-15	2012-02-01	2012-02-29	-12.46	-81.35	188.6	4.2	6.3
1704000	41.02444444	40.52	136	2012-03-15	2012-03-01	2012-03-31	-11.54	-80.69	193.2	5.5	6.8
1704000	41.02444444	40.52	136	2012-04-15	2012-04-01	2012-04-30	-8.21	-54.89	56.8	13.5	11
1704000	41.02444444	40.52	136	2012-05-15	2012-05-01	2012-05-31	-2.79	-20.77	49.5	18.5	16.3
1704000	41.02444444	40.52	136	2012-06-15	2012-06-01	2012-06-30	-6.05	-36.23	200.4	22.6	19.5
1704000	41.02444444	40.52	136	2012-07-15	2012-07-01	2012-07-31	NaN	NaN	64.7	25.2	22.1
1704000	41.02444444	40.52	136	2012-08-15	2012-08-01	2012-08-31	-4.52	-20.91	263.4	23.8	21.9
1704000	41.02444444	40.52	136	2012-09-15	2012-09-01	2012-09-30	-5.12	-26.2	111.3	21.8	20
1704000	41.02444444	40.52	136	2012-10-15	2012-10-01	2012-10-31	-4.84	-39.04	182.4	19.1	16.7
1704000	41.02444444	40.52	136	2012-11-15	2012-11-01	2012-11-30	-6.76	-45.22	199.3	14.2	13
1704000	41.02444444	40.52	136	2012-12-15	2012-12-01	2012-12-31	-9.24	-59.62	297.8	9.4	9.1
1704000	41.02444444	40.52	136	2013-01-15	2013-01-01	2013-01-31	-14.48	-103.12	211.8	8.8	7.6
1704000	41.02444444	40.52	136	2013-02-15	2013-02-01	2013-02-28	-10.46	-73.37	116.4	9.1	8.3
1704000	41.02444444	40.52	136	2013-03-15	2013-03-01	2013-03-31	-9.64	-61.65	201	10.3	8.2
1704000	41.02444444	40.52	136	2013-04-15	2013-04-01	2013-04-30	-5.27	-31.77	44	12.7	10.6
1704000	41.02444444	40.52	136	2013-05-15	2013-05-01	2013-05-31	-2.88	-18.56	17	18.7	16.3
1704000	41.02444444	40.52	136	2013-06-15	2013-06-01	2013-06-30	-4.47	-24.02	73	21.9	18.3
1704000	41.02444444	40.52	136	2013-07-15	2013-07-01	2013-07-31	-5.49	-30.34	167.6	24.4	19.4
1704000	41.02444444	40.52	136	2013-08-15	2013-08-01	2013-08-31	-5.94	-28.95	57.6	24.5	20.7
1704000	41.02444444	40.52	136	2013-09-15	2013-09-01	2013-09-30	-7.12	-38.4	386	19.9	16.5
1704000	41.02444444	40.52	136	2013-10-15	2013-10-01	2013-10-31	-12.16	-79.75	241.5	14.7	13
1704000	41.02444444	40.52	136	2013-11-15	2013-11-01	2013-11-30	-8.61	-51.21	161.6	13.1	11.8
1704000	41.02444444	40.52	136	2013-12-15	2013-12-01	2013-12-31	-12.66	-79.98	243.5	5.5	7
1704000	41.02444444	40.52	136	2014-01-15	2014-01-01	2014-01-31	-10.12	-67.6	101.3	8.7	8.2
1704000	41.02444444	40.52	136	2014-02-15	2014-02-01	2014-02-28	-6.33	-39.9	104.6	8.6	8.1
1704000	41.02444444	40.52	136	2014-03-15	2014-03-01	2014-03-31	-8.37	-52.5	134.5	10.2	9
1704000	41.02444444	40.52	136	2014-04-15	2014-04-01	2014-04-30	-5.61	-31	47.4	13.6	11.8
1704000	41.02444444	40.52	136	2014-05-15	2014-05-01	2014-05-31	-3.75	-17.3	78.8	16.3	13.3
1704000	41.02444444	40.52	136	2014-06-15	2014-06-01	2014-06-30	-5.13	-28	131.9	21.4	17.6
1704000	41.02444444	40.52	136	2014-07-15	2014-07-01	2014-07-31	-4.11	-19	116.2	24.6	21.6
1704000	41.02444444	40.52	136	2014-08-15	2014-08-01	2014-08-31	-4.31	-22.4	289	25.9	23.4
1704000	41.02444444	40.52	136	2014-09-15	2014-09-01	2014-09-30	-6.91	-36.4	446.5	21.9	18.9
1704000	41.02444444	40.52	136	2014-10-15	2014-10-01	2014-10-31	-8.52	-52.2	132.3	18.4	15
1704000	41.02444444	40.52	136	2014-11-15	2014-11-01	2014-11-30	-9.43	-57.8	360.2	11.4	10.1
1704000	41.02444444	40.52	136	2014-12-15	2014-12-01	2014-12-31	-9.59	-61.3	220.6	11	9.6
1704000	41.02444444	40.52	136	2015-01-15	2015-01-01	2015-01-31	-13.77	-86.7	262	7.7	7.1
1704000	41.02444444	40.52	136	2015-02-15	2015-02-01	2015-02-28	-9.82	-61.1	150.8	8.3	7.6
1704000	41.02444444	40.52	136	2015-03-15	2015-03-01	2015-03-31	-9.03	-60.3	156.8	8.7	8.5
1704000	41.02444444	40.52	136	2015-04-15	2015-04-01	2015-04-30	-7.96	-50.7	161	10.7	8.8
1704000	41.02444444	40.52	136	2015-05-15	2015-05-01	2015-05-31	-5.81	-37.9	89.7	16.3	14
1704000	41.02444444	40.52	136	2015-06-15	2015-06-01	2015-06-30	-4.42	-23	260.5	21	18.8
1704000	41.02444444	40.52	136	2015-07-15	2015-07-01	2015-07-31	-4.25	-22.3	191.5	23.7	20.2
1704000	41.02444444	40.52	136	2015-08-15	2015-08-01	2015-08-31	-5.58	-28.7	302.5	25.7	23.5
1704000	41.02444444	40.52	136	2015-09-15	2015-09-01	2015-09-30	-4.22	-20.9	42.4	24.1	21.4
1704000	41.02444444	40.52	136	2015-10-15	2015-10-01	2015-10-31	-8.29	-47.8	515.8	17.3	15.2
1704000	41.02444444	40.52	136	2015-11-15	2015-11-01	2015-11-30	-9.12	-60.9	260.1	12.9	10.2
1704000	41.02444444	40.52	136	2015-12-15	2015-12-01	2015-12-31	-13.6	-91.1	276.6	7.7	7.7
1704000	41.02444444	40.52	136	2016-01-15	2016-01-01	2016-01-31	-13.35	-86.4	425.7	5.9	6.6
1704000	41.02444444	40.52	136	2016-02-15	2016-02-01	2016-02-29	-9.75	-66.5	57.3	9.6	8.2
1704000	41.02444444	40.52	136	2016-03-15	2016-03-01	2016-03-31	-11.05	-74.4	179.4	10.6	8.3
