%WMO Code	Latitude	Longitude	Altitude	Date	Begin of Period	End of Period	O18	H2	Precipitation	Air Temperature	Vapour Pressure
8412301	-0.413888889	-78.02666667	2380	1993-07-15	1993-07-01	1993-07-31	NaN	NaN	NaN	NaN	NaN
8412301	-0.413888889	-78.02666667	2380	1993-08-15	1993-08-01	1993-08-31	NaN	NaN	NaN	NaN	NaN
8412301	-0.413888889	-78.02666667	2380	1993-09-15	1993-09-01	1993-09-30	NaN	NaN	NaN	NaN	NaN
8412301	-0.413888889	-78.02666667	2380	1993-10-15	1993-10-01	1993-10-31	NaN	NaN	NaN	NaN	NaN
8412301	-0.413888889	-78.02666667	2380	1993-11-15	1993-11-01	1993-11-30	NaN	NaN	NaN	NaN	NaN
8412301	-0.413888889	-78.02666667	2380	1993-12-15	1993-12-01	1993-12-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-01-01	1993-01-01	1993-01-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-02-01	1993-02-01	1993-02-28	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-03-01	1993-03-01	1993-03-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-04-01	1993-04-01	1993-04-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-05-01	1993-05-01	1993-05-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-06-01	1993-06-01	1993-06-30	-6.34	-38.06	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-07-01	1993-07-01	1993-07-31	-7.72	-51.24	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-08-01	1993-08-01	1993-08-31	-6.25	-40.33	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-09-01	1993-09-01	1993-09-30	-5.06	-27.13	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-10-01	1993-10-01	1993-10-31	-6.43	-39.8	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-11-01	1993-11-01	1993-11-30	-9.82	-70.43	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1993-12-01	1993-12-01	1993-12-31	-6.32	-40.83	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-01-01	1994-01-01	1994-01-31	-3.89	-20.31	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-02-01	1994-02-01	1994-02-28	-2.99	-10.59	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-03-01	1994-03-01	1994-03-31	-8.88	-61.85	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-04-01	1994-04-01	1994-04-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-05-01	1994-05-01	1994-05-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-06-01	1994-06-01	1994-06-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-07-01	1994-07-01	1994-07-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-08-01	1994-08-01	1994-08-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-09-01	1994-09-01	1994-09-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-10-01	1994-10-01	1994-10-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-11-01	1994-11-01	1994-11-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1994-12-01	1994-12-01	1994-12-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-01-01	1995-01-01	1995-01-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-02-01	1995-02-01	1995-02-28	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-03-01	1995-03-01	1995-03-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-04-01	1995-04-01	1995-04-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-05-01	1995-05-01	1995-05-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-06-01	1995-06-01	1995-06-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-07-01	1995-07-01	1995-07-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-08-01	1995-08-01	1995-08-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-09-01	1995-09-01	1995-09-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-10-01	1995-10-01	1995-10-31	-6.4	-41.37	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-11-01	1995-11-01	1995-11-30	-9.57	-68.93	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1995-12-01	1995-12-01	1995-12-31	-5.84	-37.43	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-01-01	1996-01-01	1996-01-31	-4.57	-26.21	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-02-01	1996-02-01	1996-02-28	-7.53	-50.36	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-03-01	1996-03-01	1996-03-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-04-01	1996-04-01	1996-04-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-05-01	1996-05-01	1996-05-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-06-01	1996-06-01	1996-06-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-07-01	1996-07-01	1996-07-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-08-01	1996-08-01	1996-08-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-09-01	1996-09-01	1996-09-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-10-01	1996-10-01	1996-10-31	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-11-01	1996-11-01	1996-11-30	NaN	NaN	NaN	NaN	NaN
8405401	-0.338055556	-77.81	1600	1996-12-01	1996-12-01	1996-12-31	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-01-15	2012-01-01	2012-02-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-02-15	2012-02-01	2012-03-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-03-15	2012-03-01	2012-04-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-04-15	2012-04-01	2012-05-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-05-15	2012-05-01	2012-06-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-06-15	2012-06-01	2012-07-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-07-15	2012-07-01	2012-08-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-08-15	2012-08-01	2012-09-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-09-15	2012-09-01	2012-10-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-10-15	2012-10-01	2012-11-01	-0.830504316	1.574019101	46.2	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-11-15	2012-11-01	2012-12-01	-1.360753795	-2.330543964	6.5	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2012-12-15	2012-12-01	2013-01-01	-0.537115352	2.439655224	6.1	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-01-15	2013-01-01	2013-02-01	-0.689396167	2.487644969	9.8	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-02-15	2013-02-01	2013-03-01	-1.794351	-2.863376232	108.2	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-03-15	2013-03-01	2013-04-01	-2.472721432	-9.411290199	66.9	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-04-15	2013-04-01	2013-05-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-05-15	2013-05-01	2013-06-01	-1.90493718	-7.20837729	4.3	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-06-15	2013-06-01	2013-07-01	-1.363314495	-4.479233342	7.2	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-07-15	2013-07-01	2013-08-01	-0.92754986	1.306105448	8.4	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-08-15	2013-08-01	2013-09-01	-1.10635974	-0.796565807	7.6	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-09-15	2013-09-01	2013-10-01	-0.763424121	2.037336417	8.7	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-10-15	2013-10-01	2013-11-01	-0.805566371	1.494906769	7	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-11-15	2013-11-01	2013-12-01	-1.033351337	1.139651226	4.3	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2013-12-15	2013-12-01	2014-01-01	-0.694289072	2.548040628	14.1	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-01-15	2014-01-01	2014-02-01	-0.327365691	3.858248169	7.6	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-02-15	2014-02-01	2014-03-01	-0.611291489	3.361195327	16.9	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-03-15	2014-03-01	2014-04-01	-2.275511822	-10.41366774	9.5	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-04-15	2014-04-01	2014-05-01	-3.671873223	-20.40844373	28.5	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-05-15	2014-05-01	2014-06-01	-2.712452964	-11.67441992	114.4	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-06-15	2014-06-01	2014-07-01	-1.239489054	0.026300139	23.6	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-07-15	2014-07-01	2014-08-01	-0.113060019	4.277303433	4.7	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-08-15	2014-08-01	2014-09-01	-0.353026671	2.608624317	3.8	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-09-15	2014-09-01	2014-10-01	-0.676253972	2.347096904	14.7	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-10-15	2014-10-01	2014-11-01	-0.698222082	1.341800086	6.9	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-11-15	2014-11-01	2014-12-01	-1.301057182	-0.775878902	7.5	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2014-12-15	2014-12-01	2015-01-01	-1.194448145	0.280467697	10.1	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-01-15	2015-01-01	2015-02-01	-0.799348956	2.006387827	6.5	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-02-15	2015-02-01	2015-03-01	-1.951992492	-5.585836962	50.7	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-03-15	2015-03-01	2015-04-01	-4.088861268	-22.48760432	57.2	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-04-15	2015-04-01	2015-05-01	-2.976897978	-12.83949765	80.3	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-05-15	2015-05-01	2015-06-01	-2.987764845	-10.03004911	218.1	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-06-15	2015-06-01	2015-07-01	-1.87033311	-5.132570758	10.7	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-07-15	2015-07-01	2015-08-01	-0.931382689	2.956338039	16.4	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-08-15	2015-08-01	2015-09-01	-0.511990859	5.704916625	16.5	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-09-15	2015-09-01	2015-10-01	-1.034852001	1.181080048	13.4	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-10-15	2015-10-01	2015-11-01	-0.921076647	2.094987262	29.6	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-11-15	2015-11-01	2015-12-01	-1.11440937	0.230762262	27.1	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2015-12-15	2015-12-01	2016-01-01	-0.758412947	1.94135508	45.4	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-01-15	2016-01-01	2016-02-01	-0.845764778	2.148164967	36.5	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-02-15	2016-02-01	2016-03-01	-0.977093526	3.378927186	8.8	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-03-15	2016-03-01	2016-04-01	-0.816671605	1.292412099	24.6	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-04-15	2016-04-01	2016-05-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-05-15	2016-05-01	2016-06-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-06-15	2016-06-01	2016-07-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-07-15	2016-07-01	2016-08-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-08-15	2016-08-01	2016-09-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-09-15	2016-09-01	2016-10-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-10-15	2016-10-01	2016-11-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-11-15	2016-11-01	2016-12-01	NaN	NaN	NaN	NaN	NaN
8400102	-0.743055556	-90.30222222	2	2016-12-15	2016-12-01	2017-01-01	NaN	NaN	NaN	NaN	NaN
8400801	-0.8968	-89.609	15	2015-01-15	2015-01-01	2015-01-31	NaN	NaN	NaN	NaN	NaN
8400801	-0.8968	-89.609	15	2015-02-15	2015-02-01	2015-02-28	NaN	NaN	NaN	NaN	NaN
8400801	-0.8968	-89.609	15	2015-03-15	2015-03-01	2015-03-31	NaN	NaN	NaN	NaN	NaN
8400801	-0.8968	-89.609	15	2015-04-15	2015-04-01	2015-04-30	NaN	NaN	NaN	NaN	NaN
8400801	-0.8968	-89.609	15	2015-05-15	2015-05-01	2015-05-31	NaN	NaN	NaN	NaN	NaN
8400801	-0.8968	-89.609	15	2015-06-15	2015-06-01	2015-06-30	NaN	NaN	NaN	NaN	NaN
8400801	-0.8968	-89.609	15	2015-07-15	2015-07-01	2015-07-31	1.99	16	0.3	26.1	26.5
8400801	-0.8968	-89.609	15	2015-08-15	2015-08-01	2015-08-31	-0.24	5.9	7.9	24.2	23.8
8400801	-0.8968	-89.609	15	2015-09-15	2015-09-01	2015-09-30	0.99	11.9	1.9	24.2	24
8400801	-0.8968	-89.609	15	2015-10-15	2015-10-01	2015-10-31	-0.42	3.3	4.7	24.4	27.4
8400801	-0.8968	-89.609	15	2015-11-15	2015-11-01	2015-11-30	-1.54	-2.8	54.4	26.5	31.6
8400801	-0.8968	-89.609	15	2015-12-15	2015-12-01	2015-12-31	-1.13	-1	119	27.4	32.9
8424802	-3.491666667	-80.06666667	20	2005-01-15	2005-01-01	2005-01-31	0.39	9.13	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-02-15	2005-02-01	2005-02-28	-1.06	-0.07	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-03-15	2005-03-01	2005-03-31	-2.25	-7.22	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-04-15	2005-04-01	2005-04-30	-6.45	-44.8	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-05-15	2005-05-01	2005-05-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-06-15	2005-06-01	2005-06-30	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-07-15	2005-07-01	2005-07-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-08-15	2005-08-01	2005-08-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-09-15	2005-09-01	2005-09-30	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-10-15	2005-10-01	2005-10-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-11-15	2005-11-01	2005-11-30	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2005-12-15	2005-12-01	2005-12-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-01-15	2006-01-01	2006-01-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-02-15	2006-02-01	2006-02-28	-2.93	-11.52	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-03-15	2006-03-01	2006-03-31	-5.38	-34.67	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-04-15	2006-04-01	2006-04-30	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-05-15	2006-05-01	2006-05-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-06-15	2006-06-01	2006-06-30	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-07-15	2006-07-01	2006-07-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-08-15	2006-08-01	2006-08-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-09-15	2006-09-01	2006-09-30	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-10-15	2006-10-01	2006-10-31	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-11-15	2006-11-01	2006-11-30	NaN	NaN	NaN	NaN	NaN
8424802	-3.491666667	-80.06666667	20	2006-12-15	2006-12-01	2006-12-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1992-01-15	1992-01-01	1992-01-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1992-02-15	1992-02-01	1992-02-29	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1992-03-15	1992-03-01	1992-03-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1992-04-15	1992-04-01	1992-04-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1992-05-15	1992-05-01	1992-05-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1992-06-15	1992-06-01	1992-06-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1992-07-15	1992-07-01	1992-07-31	-3.78	-21.2	238	26.6	NaN
8424800	-3.25	-79.98333333	6	1992-08-15	1992-08-01	1992-08-31	-1.61	-0.9	30	24.9	NaN
8424800	-3.25	-79.98333333	6	1992-09-15	1992-09-01	1992-09-30	-0.93	1.8	41	22.1	NaN
8424800	-3.25	-79.98333333	6	1992-10-15	1992-10-01	1992-10-31	-0.45	5.8	60	22.5	NaN
8424800	-3.25	-79.98333333	6	1992-11-15	1992-11-01	1992-11-30	-0.63	4.6	83	23	NaN
8424800	-3.25	-79.98333333	6	1992-12-15	1992-12-01	1992-12-31	-0.25	8.1	11	24.5	NaN
8424800	-3.25	-79.98333333	6	1993-01-15	1993-01-01	1993-01-31	-1.11	2.4	178	25.7	NaN
8424800	-3.25	-79.98333333	6	1993-02-15	1993-02-01	1993-02-28	-1.91	-5.8	222	25.8	NaN
8424800	-3.25	-79.98333333	6	1993-03-15	1993-03-01	1993-03-31	-6.47	-44.2	160	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-04-15	1993-04-01	1993-04-30	-3.93	-23.5	50	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-05-15	1993-05-01	1993-05-31	-0.45	3.7	60	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-06-15	1993-06-01	1993-06-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-07-15	1993-07-01	1993-07-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-08-15	1993-08-01	1993-08-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-09-15	1993-09-01	1993-09-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-10-15	1993-10-01	1993-10-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-11-15	1993-11-01	1993-11-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1993-12-15	1993-12-01	1993-12-31	-1.82	-6.09	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-01-15	1995-01-01	1995-01-31	NaN	NaN	131	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-02-15	1995-02-01	1995-02-28	NaN	NaN	234	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-03-15	1995-03-01	1995-03-31	NaN	NaN	198	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-04-15	1995-04-01	1995-04-30	NaN	NaN	45	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-05-15	1995-05-01	1995-05-31	NaN	NaN	8	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-06-15	1995-06-01	1995-06-30	NaN	NaN	67	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-07-15	1995-07-01	1995-07-31	NaN	NaN	30	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-08-15	1995-08-01	1995-08-31	NaN	NaN	37	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-09-15	1995-09-01	1995-09-30	NaN	NaN	32	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-10-15	1995-10-01	1995-10-31	0.12	6	75	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-11-15	1995-11-01	1995-11-30	-0.4	3.9	106	NaN	NaN
8424800	-3.25	-79.98333333	6	1995-12-15	1995-12-01	1995-12-31	NaN	NaN	66	NaN	NaN
8424800	-3.25	-79.98333333	6	1996-01-15	1996-01-01	1996-01-31	-0.96	1.1	186	25.9	NaN
8424800	-3.25	-79.98333333	6	1996-02-15	1996-02-01	1996-02-29	-2.92	-14.3	416	26.1	NaN
8424800	-3.25	-79.98333333	6	1996-03-15	1996-03-01	1996-03-31	-3.55	-16.3	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-01-01	1994-01-01	1994-01-31	-1.87	-6.12	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-02-01	1994-02-01	1994-02-28	-1.65	-3.81	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-03-01	1994-03-01	1994-03-31	-3.13	-17.38	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-04-01	1994-04-01	1994-04-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-05-01	1994-05-01	1994-05-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-06-01	1994-06-01	1994-06-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-07-01	1994-07-01	1994-07-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-08-01	1994-08-01	1994-08-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-09-01	1994-09-01	1994-09-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-10-01	1994-10-01	1994-10-31	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-11-01	1994-11-01	1994-11-30	NaN	NaN	NaN	NaN	NaN
8424800	-3.25	-79.98333333	6	1994-12-01	1994-12-01	1994-12-31	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-01-15	1992-01-01	1992-01-31	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-02-15	1992-02-01	1992-02-29	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-03-15	1992-03-01	1992-03-31	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-04-15	1992-04-01	1992-04-30	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-05-15	1992-05-01	1992-05-31	-6.72	-44.5	200	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-06-15	1992-06-01	1992-06-30	-6.85	-42.9	194	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-07-15	1992-07-01	1992-07-31	-2.55	-5.3	112	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-08-15	1992-08-01	1992-08-31	-1.7	-2.5	11	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-09-15	1992-09-01	1992-09-30	-3.65	-19.8	93	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-10-15	1992-10-01	1992-10-31	-3.64	-19.3	84	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-11-15	1992-11-01	1992-11-30	-10.32	-71.9	209	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1992-12-15	1992-12-01	1992-12-31	-2.76	-12.8	163	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-01-15	1993-01-01	1993-01-31	-3.16	-12.1	201	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-02-15	1993-02-01	1993-02-28	-4.19	-21.9	170	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-03-15	1993-03-01	1993-03-31	-9.85	-72.8	384	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-04-15	1993-04-01	1993-04-30	-12.95	-97.4	376	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-05-15	1993-05-01	1993-05-31	-11.19	-82.8	217	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-06-15	1993-06-01	1993-06-30	-5.04	-28.6	291	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-07-15	1993-07-01	1993-07-31	-4.26	-23.7	218	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-08-15	1993-08-01	1993-08-31	-4.53	-21.5	218	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-09-15	1993-09-01	1993-09-30	-3.49	-13.5	182	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-10-15	1993-10-01	1993-10-31	-6.01	-34.6	218	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-11-15	1993-11-01	1993-11-30	-10.48	-75.2	85	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1993-12-15	1993-12-01	1993-12-31	-1.99	-5.4	27	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-01-15	1994-01-01	1994-01-31	-2.88	-8.6	89	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-02-15	1994-02-01	1994-02-28	-2.19	-7.5	121	NaN	NaN
